175.03,422.03,368.52,432.63
142.09,403.73,334.43,433.23
142.09,403.73,334.43,433.23
149.86,361.95,315.95,392.54
137.46,269.7,260.34,320.04
110.73,303.08,253.1,361.75
80.19,440.41,296.43,496.31
80.19,440.41,296.43,496.31
234.12,448.23,432.75,425.98
210.21,457.93,416.59,446.45
210.29,260.07,318.11,275.05
172.62,434.99,372.89,445.28
168.23,395.27,349.17,413.08
133.47,72.19,157.73,150.76
101.57,124.49,156.09,211.87
94.23,215.1,196.82,295.22
251.68,42.07,244.58,64.86
248.93,459.9,451.67,428.76
241.49,390.54,410.33,372.21
238.67,199.73,312.49,208.42
212.33,200.34,290.48,221.93
210.53,280.17,328.17,292.16
184.58,33.19,182.28,91.48
177.15,467.59,393.08,471.24
177.15,467.59,393.08,471.24
173.93,485.83,400.81,488.77
148.21,276.49,272.38,320.19
148.21,276.49,272.38,320.19
139.57,441.68,347.5,467.55
131.42,262.12,250.46,316.08
130.08,364.7,301.11,405.95
116.15,202.77,208.26,272.48
112.76,233.36,220.36,300.12
103.41,411.73,301.4,459.7
86.07,367.47,264.12,430.05
82.41,168.8,161,259.88
79.45,354.28,251.68,422.35
70.39,407.35,270.47,472.32
64.46,374.54,248.97,447.23
54.32,411.6,258.07,484.14
52.53,203.22,152.94,304.6
40.18,193.78,137.59,302.54
267.23,52.55,263.96,66.18
231.47,43.59,228.54,77.32
188.6,202.16,270.58,236
172.94,211.73,260.9,252.1
140.77,231.8,243.52,284.34
132.89,454.75,348.45,482.24
132.89,454.75,348.45,482.24
132.89,454.75,348.45,482.24
120.56,457,338.78,490.17
120.56,457,338.78,490.17
108.55,94.74,147.29,182.53
106.64,244.18,220.18,313.17
100.93,398.52,292.63,449.5
99.71,423.7,301.87,471.61
99.71,423.7,301.87,471.61
78.03,222.68,185.2,308.74
74.08,205.12,171.76,295.3
63.78,211.1,166.56,305.75
41.05,402.24,243.04,482.65
41.05,402.24,243.04,482.65
231.9,245.72,329.55,251.79
223.28,398.15,398.17,388.12
222.23,77.17,236.97,110.82
216.02,233.43,309.66,249.04
213.43,266.29,323.84,278.76
213.02,445.17,412.92,433.9
208,286.66,329.43,299.22
208.23,201.57,286.37,225.87
204.26,449.04,407.22,441.57
194.55,491.86,420.24,483.53
191.44,423.72,383.54,426.1
191.44,423.72,383.54,426.1
173.54,65.25,188.97,124.47
167.11,48.49,174.67,113.33
165.94,29.83,164.42,97.75
163.01,371.22,332.62,394.61
161.85,38.8,165.51,107.51
142.39,42.79,150.5,120.78
131.74,224.51,232.23,283.27
131.74,224.51,232.23,283.27
129.78,235.58,235.78,294.02
122.31,242.32,233.03,303.6
114.44,331.01,270.78,384.29
114.44,331.01,270.78,384.29
97.32,387.84,284.04,442.06
90.37,219.91,192.86,299.95
76.64,485.99,315.29,537.45
60.62,477.53,296.69,538.13
55.29,249.35,178.36,343.09
52.2,397.63,249.96,473.06
42.32,121.87,103.53,239.25
33.32,127.31,98.68,248.35
32.32,393.36,230.2,479.4
27.13,119.37,89.01,244.68
25.06,493.17,274.33,569.3
274.89,400.96,444.42,364.61
273.18,40.7,262.78,53.59
268.26,395.53,435.88,363.12
264.65,42.85,256.5,59.63
264.65,42.85,256.5,59.63
261.5,464.85,464.76,426.74
258.66,224.82,342.08,219.73
257.65,414.01,435.47,384.65
257.65,414.01,435.47,384.65
258.36,38.5,248.74,59.08
256.69,420.61,438.41,390.9
248.24,35.83,238.8,61.84
239.25,37.11,231.56,67.36
239.25,37.11,231.56,67.36
231.79,33.53,223.31,67.97
228.67,403.37,405.59,389.74
228.67,403.37,405.59,389.74
215.91,201.87,293.69,221.66
214.6,82.14,232.82,118.84
204.26,466.91,416.19,457.4
203.26,226.15,294.96,249.16
197.3,156.7,255.08,192
190.62,76.79,209.48,125.98
184.21,154.13,242.54,196.19
180.52,453.81,389.16,457.85
177.68,73.9,196.66,129.99
177.23,406.82,362.84,418.69
165.4,71.12,184.7,133.77
163.77,21.41,158.51,91.5
153.11,59.85,168.53,130.07
151.91,18.23,146.5,94.74
144.74,480.16,371.46,498.19
141.45,492.31,374.73,510.55
141.45,492.31,374.73,510.55
141.04,243.1,249.58,294.87
141.49,65.5,160.98,140.82
139.76,485.1,369.31,505.23
139.14,250.13,251.41,302.07
139.14,250.13,251.41,302.07
134.79,155.96,200.43,222.41
123.75,138.03,181.93,212.68
120.8,491.34,356.26,519.95
121.36,298.41,260.28,352.75
119.68,62.83,140.64,149.33
117.02,257.89,236.2,319.69
115.14,32.22,121.75,125.28
109.87,252.83,227.47,318.88
108.91,323.97,262.2,381.13
106.87,78.81,137.77,170.09
106.87,78.81,137.77,170.09
106.1,462.67,329.08,502.39
101.02,215.62,201.21,290.64
99.18,362.61,273.2,419.44
92.28,348.92,260.23,411.1
91.84,332.38,251.44,396.75
91.84,332.38,251.44,396.75
89.62,204.05,187.23,287.02
88.46,191.08,178.03,275.98
86.09,197.13,178.9,282.59
86.09,197.13,178.9,282.59
78.05,132.94,139.94,231.03
78.05,132.94,139.94,231.03
64.52,350.61,236.96,426.27
55.95,380.35,244.22,456.22
47.56,343.68,218.67,428.7
47.56,343.68,218.67,428.7
35.92,217.74,145.9,325.26
30.65,330.57,197.84,425.83
22.1,324.21,187.55,424.47
20.71,123.98,85.58,251.9
277.59,302.85,397.56,278.37
269.1,475.25,476.54,431.88
267.18,294.93,384.67,276.6
265.53,19.11,245.67,39.31
263.78,458.97,464.11,420.54
263.72,123.04,295.69,129.53
252.88,221.99,336.28,221.57
250.48,447.97,446.78,417.57
245.17,272.54,354.75,268.18
245.17,272.54,354.75,268.18
215.66,404.48,394.84,397.31
205.01,403.69,385.13,401.99
202.75,297.8,329.8,310.86
201.16,308.57,334.46,321.37
194.98,425.91,387.89,426.31
179.56,41.22,182.02,100.92
173.21,275.14,293.4,306.63
172.91,32.01,171.6,96.33
171.95,151.05,230.49,199.76
170.61,56.12,181.82,117.99
159.29,147.91,217.91,203.37
150.1,29.7,150.82,105.63
146.67,144.73,205.3,206.86
133.72,31.37,137.32,115.09
126.8,412.25,321.83,448.44
127.23,346.7,290.09,391.9
126.84,37.74,134.72,124.41
122.35,52.02,137.85,138.69
120.45,28.99,124.48,119.57
112.73,419.74,313.34,461.85
100.78,103.29,145.47,194.26
100.27,226.93,206,301.29
98.91,334.14,258.64,394.95
97,400.25,290.15,452.78
95.77,308.41,242.98,373.94
92.81,198.19,185.31,279.94
93.09,113.36,143.2,206.48
86.34,340.7,250.94,406.8
86.34,340.7,250.94,406.8
74.64,287.76,214.36,366.75
69.96,433.63,283.32,495.54
62.48,181.39,150.67,280.78
58.96,387.72,250.78,461.15
54.02,215.98,160.67,314.91
54.49,176.92,141.49,280.81
54.49,176.92,141.49,280.81
53.02,103.24,75.46,226.39
53.02,103.24,75.46,226.39
46.01,336.16,213.67,422.93
275.94,40.61,265.25,52.1
275.96,35.97,262.75,48.05
272.07,250.06,366.5,235.67
267.21,222.19,348.41,213.83
265.39,251.51,361,239.01
264.64,10.12,239.6,31.25
251.19,30.39,239.2,55.38
250.47,276.87,361.22,269.4
250.47,276.87,361.22,269.4
250.16,18.7,231.84,45.86
248.19,480.53,461.25,446.8
243.56,490.09,461.84,457.37
237.83,42.77,233.28,73.12
230.07,14.29,212.16,52.44
229.36,193.97,301.49,208.18
203.25,494.48,429.14,481.35
201.56,224.88,292.76,249.02
201.56,197.08,278.96,224.86
198.07,420.92,387.89,420.36
191.89,480.62,412.78,475.53
183.7,426.39,378.02,432.27
178.18,51.42,185.9,110.39
174.33,408.26,360.78,421.55
166.37,407.33,352.61,424.83
166.58,58.7,179.6,122.13
159.76,67,177.67,132.7
155.15,68.63,174.33,136.62
155.28,27.62,153.95,101.23
151.44,24.5,149.2,100.43
144.05,238.4,249.74,289.35
140.72,122.2,188.74,189.97
140.72,122.2,188.74,189.97
137.12,427.74,338.55,456.74
131.53,37.8,138.77,121.99
131.1,230.37,234.68,288.94
130.73,463.52,350.66,491.05
128.7,406.84,320.78,442.85
128.7,406.84,320.78,442.85
129.07,44.2,139.94,128.61
128.09,276.3,255.02,329.87
127.72,155.5,194.1,225.65
127.72,155.5,194.1,225.65
126.78,37.7,134.72,124.41
124.46,23.42,125.58,112.92
123.75,283.69,255.09,338.98
115.95,72.01,142.24,159.42
113.07,266.8,237.25,329.29
113.07,266.8,237.25,329.29
112.38,285.12,245.77,345.66
109.58,61.39,131.7,153.64
105.1,333.6,263.53,391.27
104.39,260.24,226.96,327.83
104.33,83.78,138.04,175.25
103.89,212.04,201.81,286.64
103.88,249.29,220.85,318.79
101.57,184.13,185.69,263.4
98.21,115,148.5,205.27
96.59,392.48,285.7,446.21
87.07,380.4,271.5,440.8
85.46,273.58,216.68,349.29
84.67,266.61,212.77,343.42
82.33,277.75,216.01,354.36
81.68,417.82,285.8,476.41
77.08,189.67,167.72,280.65
69.44,433.51,282.98,495.67
69.17,421.92,276.64,485.57
68.43,296.35,213.26,377.48
65.46,75.59,73.15,196.64
64.19,249.9,186.42,339.15
64.19,249.9,186.42,339.15
62.15,364.1,241.75,438.97
59.57,445.47,280.05,511.01
58.74,214.34,163.48,311.1
52.7,209.44,156.06,309.83
48.84,192.98,144.69,297.53
47.3,127.12,110.61,241.35
46.07,252.45,172.07,350.59
44.63,202.41,145.84,307.9
41.93,130.29,107.41,246.87
34.51,326.03,198.92,420.02
34.51,326.03,198.92,420.02
33.25,193.81,131.49,306.45
32.63,66.39,68.28,196.08
27.61,110.42,84.84,236.83
25.8,319.11,187.74,418.29
25.8,319.11,187.74,418.29
24.52,96.73,75.46,226.39
24.52,96.73,75.46,226.39
24.52,96.73,75.46,226.39
284.22,37.86,270.74,45.53
284.22,37.86,270.74,45.53
277.33,475.27,483.73,427.92
276.98,397,444.08,359.94
275.63,65.18,277.58,73.73
267.04,193.34,333.93,189.26
265.44,471.97,471.37,431.03
264.67,294.13,382.51,277.28
261.92,289.35,377.38,274.59
261.09,236.16,350.13,228.72
257.96,125.68,292.16,134.55
253.87,466.51,459.13,431.74
252.53,9.27,229.07,36.8
251.18,14.87,230.85,42.05
251.18,14.87,230.85,42.05
246.46,390.61,414.59,369.95
244.98,12.66,224.34,43.38
236.62,16.75,219.14,51.14
233.66,389.31,402.86,375.09
229.29,265.1,336.94,269.87
229.27,485.07,447.14,460.39
220.68,443.62,418.64,428.76
217.16,380.57,384.47,376
215.93,13.27,199.73,58.44
201.6,283.09,321.62,298.58
194.18,272.52,310.25,293.69
194.18,272.52,310.25,293.69
190.95,204.55,273.23,236.61
182.07,52.88,190.15,109.8
175.35,455.59,385.16,461.71
166.74,54.44,177.25,118.91
166.07,442.45,370.72,455.12
156.5,321.11,301.69,354.79
156.36,55.94,169.17,125.93
151.57,71.64,172.94,140.88
147.65,248.44,258.05,296.19
147.65,248.44,258.05,296.19
146.78,242.5,254.12,291.51
144.59,25.1,143.55,104.3
137.66,155.31,202.77,220.46
131.46,478.91,359.22,503.87
129.9,423.95,330.35,457.12
129.22,22.24,129.02,109.68
125.85,471.43,350.53,499.89
123.58,331.63,278.64,380.18
121.91,231.04,226.84,293.8
121.5,264.03,243.12,322.78
120.49,220.71,220.7,285.72
120.69,21.04,120.94,112.77
119.09,266.64,242.57,326.25
117.68,92.86,154.18,176.64
117.12,269.9,242.13,330.11
116.81,21.56,117.93,115.36
115.05,288.49,249.83,347.1
115.05,288.49,249.83,347.1
113.95,93.01,151,178.43
113.24,470.89,339.64,505.99
112.31,85.7,145.88,172.86
109.98,229.88,216.08,298.89
108.54,85.57,142.51,174.5
105.22,216.48,205.33,289.75
104.56,321.27,256.86,380.72
104.08,327,259.55,386.03
101.92,436.75,312.28,481.99
101.4,337.76,262.58,396.67
101,309.22,247.93,372.49
96.25,314.28,246.77,378.89
88.61,318.82,242.29,386.52
72.99,229.92,183.63,317.45
70.36,474.69,304.09,530.99
67.65,163.11,145.88,262.24
63.14,454.04,286.96,516.47
59.57,122.75,118.97,231.42
57.86,217.99,164.98,314.69
54.13,196.4,150.85,298
54.24,64.41,85.83,183.67
54.24,64.41,85.83,183.67
53.74,390.4,247.63,465.85
52.76,79.96,92.86,197.48
52.76,79.96,92.86,197.48
52.03,418.05,260.13,491.09
50.31,498.48,298.51,561.29
48.07,175.4,135.28,282.74
48.07,175.4,135.28,282.74
45.22,68.68,80.53,191.62
45.22,68.68,80.53,191.62
42.28,74.35,80.55,198.21
42.28,74.35,80.55,198.21
40.89,186.57,134.59,296.01
39.15,325.2,202.68,416.91
36.92,275.99,175.48,375.29
36.17,69.44,73.15,196.64
33.15,193.78,131.49,306.45
27.96,67.76,65.01,199.56
25.97,314.83,185.85,414.53
23.77,122.27,87.55,248.88
23.77,122.27,87.55,248.88
22.96,60.54,57.36,195.72
22.96,60.54,57.36,195.72
22.62,50.93,51.99,187.71
19.26,62.87,53.87,199.73
16.59,84.44,62.4,219.7
16.59,84.44,62.4,219.7
16.62,11.9,25.96,157.1
12.16,399.38,215.91,495.1
288.93,23.84,267.8,31.19
286.59,60.12,284.02,63.54
284.27,433.76,469.21,388.36
277.7,47.11,269.73,56.51
277.17,56.76,274.45,66.01
273.87,305.45,395.99,282.66
273.71,173.74,329.85,168.6
269.28,43.6,261,57.9
264.54,474.87,472.16,433.94
264.54,474.87,472.16,433.94
252.4,215.12,331.91,214.94
247.37,15.47,227.8,44.48
244.24,220.97,327.94,224.09
235.73,288.39,354.27,286.74
233.58,486.03,451.53,459.07
233.36,240.53,328.43,246.46
222.8,223.86,310.87,236.53
222.47,405.76,401.92,395.01
202.61,275.22,319.38,291.74
197.4,487.58,421.15,478.79
197.01,481.46,417.2,473.27
197.01,481.46,417.2,473.27
194.34,276.44,312.42,297.08
193.65,77.56,211.93,125.42
193.65,77.56,211.93,125.42
186.2,76.33,205.75,127.62
186.2,76.33,205.75,127.62
174.28,50.79,182.26,111.95
174.28,50.79,182.26,111.95
170.95,386.25,347.35,403.86
171.16,60.01,183.39,121.75
170.84,51.89,179.56,114.47
169.53,27.62,166.48,94.07
165.44,276.94,287.66,311.96
164.85,26.81,162.12,95.7
162.28,56.47,174.62,123.83
159.76,25.2,157.17,96.79
158.54,31.48,159,102.75
130.44,166.14,201.86,233.43
130.44,166.14,201.86,233.43
126.21,48.95,139.79,134.34
125.76,471.69,350.53,499.89
125.56,222.03,225.77,284.25
124.02,464.58,345.52,495.37
121.71,11.72,117.14,104.25
120.95,360.57,290.43,406.78
121.21,280.35,250.9,337.23
120.78,44.44,132.67,132.85
118.45,234.99,227.04,298.98
115.56,485.24,348.31,517.55
113.3,336.3,272.2,389.6
113.72,42.29,125.53,135.47
112.81,326.85,267.29,381.55
110.9,101.13,152.39,186.54
110.36,409.96,306.25,454.99
106.54,227.14,211.67,298.58
106.54,227.14,211.67,298.58
105.86,86.99,141.09,177.53
105.45,232.35,213.37,303.34
103.29,135.4,163.04,220.37
102.55,86.46,137.86,178.7
101.12,386.42,286.55,438.85
99.89,211.21,197.89,287.89
99.47,256.31,219.89,327.19
95.78,314.07,246.77,378.89
95.25,250.89,213.15,324.67
94.86,253.72,194.61,324.29
92.64,222.87,198.11,301.51
92.64,339.48,255.66,402.72
92.64,339.48,255.66,402.72
90.54,312.01,240.21,379.94
90.54,312.01,240.21,379.94
89.22,200.83,183.75,284.33
86.24,347.58,254.11,412.51
86.48,247.35,194.61,324.29
82.43,385.14,269.86,446.64
73.34,336.99,238.07,409.91
73.34,336.99,238.07,409.91
73.48,160.9,149.75,257.57
72.8,347.3,242.62,419.22
72.59,68.21,79.11,185.61
68.68,321.84,226.27,399.34
68.22,80.09,80.55,198.21
61.98,21.82,71.6,142.77
61.98,21.82,71.6,142.77
61.17,9.36,63.48,132.52
60.15,27.69,73.02,148.82
53.95,257.93,181.5,351.34
53.97,99.26,74.28,222.37
52.88,70.29,87.69,189.42
52.09,107.19,105.15,221.62
51.61,495.08,298.02,557.84
50.7,171.64,135.8,278.13
47.03,78.71,86.59,199.67
47.03,78.71,86.59,199.67
47.01,62.71,79.11,185.61
46.6,391.99,242.24,471.02
42.25,263.07,174.03,361.57
42.25,263.07,174.03,361.57
41.44,147.34,115.41,261.72
37.05,493.47,284.86,563.6
36.09,16.43,45.14,151.15
36.09,16.43,45.14,151.15
35.53,79.14,77.32,205.74
34.7,202.07,137.03,312.43
34.67,22.36,47.16,156.82
33.41,62.89,67.15,192.39
32.83,213,140.83,323.08
33.25,19,44.02,154.65
33.25,19,44.02,154.65
32.48,91.12,79.33,217.64
31.19,34.14,50.61,168.91
28.59,58.47,60.82,191.54
28.59,58.47,60.82,191.54
28.1,45.83,62.89,216.33
28.1,45.83,62.89,216.33
27.13,89.93,74.44,219.29
26.87,70.88,63.22,151.85
26.46,51.78,55.68,186.74
26.46,51.78,55.68,186.74
25.58,92.92,74.28,222.37
24.93,57.72,57.26,192.47
23.59,224.7,138.67,337.39
21.72,69.69,59.94,204.28
20.61,12.34,30.07,155.35
19.83,393.95,220,486.19
19.83,393.95,220,486.19
20.19,66.62,56.96,202.33
18.58,81.66,62.89,216.33
12.21,211.03,122.05,331.34
7.14,383.18,203.72,483.24
